url,image,prep_time,difficulty
https://themeatmen.sg/wonton-with-spicy-sesame-oil/,https://themeatmen.sg/wp-content/uploads/2021/02/DSC01163_S.jpg,['45 minutes'],easy
https://themeatmen.sg/homemade-mala-tomato-soup-base/,https://themeatmen.sg/wp-content/uploads/2021/02/85E19188-F3B0-45B6-954F-0CBC3ED40BD6_1_201_a-scaled-1.jpeg,,easy
https://themeatmen.sg/lotus-leaf-rice-%e8%8d%b7%e5%8f%b6%e9%a5%ad/,https://themeatmen.sg/wp-content/uploads/2021/02/DSC00882-S.jpg,,easy
https://themeatmen.sg/fusion-japanese-noodles/,https://themeatmen.sg/wp-content/uploads/2021/02/DSC00523_small.jpg,['30 mins'],easy
https://themeatmen.sg/pomelo-salad-%e6%9f%9a%e5%ad%90%e6%b2%99%e6%8b%89/,https://themeatmen.sg/wp-content/uploads/2021/02/DSC01004-S.jpg,['15 minutes'],easy
https://themeatmen.sg/sweet-and-creamy-pork-ribs-%e5%a5%b6%e9%a6%99%e6%8e%92%e9%aa%a8/,https://themeatmen.sg/wp-content/uploads/2021/02/DSC09870_small.jpg,['30 minutes'],easy
https://themeatmen.sg/pen-cai-%e7%9b%86%e8%8f%9c/,https://themeatmen.sg/wp-content/uploads/2021/02/DSC00761-S.jpg,['1h 30 mins'],easy
https://themeatmen.sg/chong-qing-grilled-fish-%e9%87%8d%e5%ba%86%e7%83%a4%e9%b1%bc/,https://themeatmen.sg/wp-content/uploads/2021/02/DSC00961-S.jpg,['45 minutes'],easy
https://themeatmen.sg/salted-egg-yolk-crab-%e5%92%b8%e8%9b%8b%e5%a5%b6%e6%b2%b9%e8%9f%b9/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC00072_small.jpg,['30 minutes'],easy
https://themeatmen.sg/air-fryer-series-spring-rolls/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC00515-S.jpg,['30 minutes'],easy
https://themeatmen.sg/air-fryer-series-stuffed-youtiao/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC00407_small.jpg,['30 mins'],easy
https://themeatmen.sg/soba-noodles-2-ways/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC00723_medium.jpg,,easy
https://themeatmen.sg/mala-hotpot/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC00136_small.jpg,,easy
https://themeatmen.sg/air-fryer-series-sesame-balls/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC00164_small.jpg,['45 mins'],easy
https://themeatmen.sg/creamy-butter-prawns-%e5%a5%b6%e6%b2%b9%e8%9d%a6/,https://themeatmen.sg/wp-content/uploads/2021/01/2FD77CD9-910A-4D47-8FF2-A6F3321F504C_1_201_a.jpeg,['30 mins'],easy
https://themeatmen.sg/air-fryer-series-sweet-sour-pork/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC09497_small.jpg,['30 mins'],easy
https://themeatmen.sg/longevity-noodles-%e9%95%bf%e5%af%bf%e9%9d%a2/,https://themeatmen.sg/wp-content/uploads/2021/01/DSC09735_small.jpg,['1 hr'],easy
https://themeatmen.sg/air-fryer-roast-chicken/,https://themeatmen.sg/wp-content/uploads/2020/12/DSC00010_small.jpg,['1 hr'],easy
https://themeatmen.sg/christmas-eggnog/,https://themeatmen.sg/wp-content/uploads/2020/12/EC7CE360-C84D-4E2D-B6FB-B20FD49ACF6A_1_201_a.jpeg,['1 hr'],easy
https://themeatmen.sg/buttermilk-biscuits-%e9%85%aa%e4%b9%b3%e9%a5%bc%e5%b9%b2/,https://themeatmen.sg/wp-content/uploads/2020/12/7B1C4BB9-ED18-4BF9-A058-49EA04DB6996_1_201_a.jpeg,['1 hr'],easy
https://themeatmen.sg/christmas-pork-roll/,https://themeatmen.sg/wp-content/uploads/2020/12/DSC09616_small-scaled-1.jpg,['2 hrs'],easy
https://themeatmen.sg/modern-christmas-feast/,https://themeatmen.sg/wp-content/uploads/2020/12/DSC09708_-large-scaled-1.jpg,,easy
https://themeatmen.sg/crabstick-rosti/,https://themeatmen.sg/wp-content/uploads/2020/12/DSC04341_small.jpg,['30 min'],easy
https://themeatmen.sg/air-fryer-series-bbq-chicken-wings/,https://themeatmen.sg/wp-content/uploads/2020/12/DSC09467-scaled-1.jpg,['30 min'],easy
https://themeatmen.sg/steamed-egg-tofu-with-shrimp/,https://themeatmen.sg/wp-content/uploads/2020/12/B17511F9-9B20-49C2-B73D-2827BA7B5D78-scaled-1.jpeg,['20 min'],easy
https://themeatmen.sg/classic-christmas-dinner/,https://themeatmen.sg/wp-content/uploads/2020/12/DSC09696_smaller_land.jpg,['5-6 hours'],medium
https://themeatmen.sg/bread-pudding-vanilla-sauce/,https://themeatmen.sg/wp-content/uploads/2020/12/DSC09540_small.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/chicken-satay-%e9%b8%a1%e8%82%89%e6%b2%99%e7%88%b9/,https://themeatmen.sg/wp-content/uploads/2020/12/C3CDE21A-C390-4EDE-8976-4EAD2BDF1759-scaled-1.jpeg,['1 hr 30 min'],easy
https://themeatmen.sg/yang-zhou-fried-rice-%e6%89%ac%e5%b7%9e%e7%82%92%e9%a5%ad/,https://themeatmen.sg/wp-content/uploads/2020/12/dickson_1-1-scaled-1.jpg,['15 min'],easy
https://themeatmen.sg/kare-pan-japanese-curry-bun-%e5%92%96%e5%96%b1%e9%9d%a2%e5%8c%85/,https://themeatmen.sg/wp-content/uploads/2020/11/close-up-169-scaled.jpg,['3 hrs'],easy
https://themeatmen.sg/pan-fried-mackerel-with-chilli-%e7%85%8e%e8%be%a3%e6%a4%92%e9%b2%ad%e9%b1%bc/,https://themeatmen.sg/wp-content/uploads/2020/11/close-up-169-1-scaled.jpg,['35 mins'],easy
https://themeatmen.sg/clam-chowder-%e8%9b%a4%e8%9c%8a%e6%9d%82%e7%83%a9/,https://themeatmen.sg/wp-content/uploads/2020/11/DSC08510_small-169-scaled-1.jpg,['1 hr'],easy
https://themeatmen.sg/prawn-and-vegetable-tempura-%e5%a4%a9%e5%a6%87%e7%bd%97/,https://themeatmen.sg/wp-content/uploads/2020/11/DSC05953-169-scaled.jpg,['45 min'],easy
https://themeatmen.sg/shakshuka-%e5%8c%97%e9%9d%9e%e8%9b%8b/,https://themeatmen.sg/wp-content/uploads/2020/11/DSC08354_Small-169-scaled.jpg,['1 hr'],easy
https://themeatmen.sg/dim-sum-style-pork-ribs-%e8%b1%89%e6%b1%81%e8%92%b8%e6%8e%92%e9%aa%a8/,https://themeatmen.sg/wp-content/uploads/2020/11/DSC00982-min-1-scaled-1.jpg,['30 mins'],easy
https://themeatmen.sg/tauhu-telur/,https://themeatmen.sg/wp-content/uploads/2020/11/DSC04789_small.jpg,['30 minutes'],easy
https://themeatmen.sg/3-dish-and-1-soup-episode-7-%e4%b8%89%e8%8f%9c%e4%b8%80%e6%b1%a4/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC07791_small-scaled.jpg,['1hr'],easy
https://themeatmen.sg/deep-fried-kampong-chicken-%e7%94%98%e6%a6%9c%e7%82%b8%e9%b8%a1/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC07838_small-169-scaled.jpg,['30 min'],easy
https://themeatmen.sg/chilli-ban-mee-%e8%be%a3%e6%a4%92%e6%9d%bf%e9%9d%a2/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC07548-169-scaled-1.jpg,['15min'],easy
https://themeatmen.sg/stir-fried-shredded-pork-with-fermented-veg-%e9%85%b8%e8%8f%9c%e7%82%92%e8%82%89%e4%b8%9d/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC07921_small-16-9-scaled-1.jpg,['30mins'],easy
https://themeatmen.sg/fruity-twist-assam-chill-prawns-%e4%ba%9a%e5%8f%82%e8%99%be/,https://themeatmen.sg/wp-content/uploads/2020/10/169169-scaled.jpg,['15 min'],easy
https://themeatmen.sg/egg-fried-rice/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC07528-scaled-1.jpg,['15min'],easy
https://themeatmen.sg/hokkien-mee-2020/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC06924_small.jpg,['1 hour & 30mins'],easy
https://themeatmen.sg/pandan-swiss-roll/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC04924_small-1.jpg,['1 hr 30 mins'],easy
https://themeatmen.sg/hakka-ngoh-hiang-%e5%ae%a2%e5%ae%b6%e4%ba%94%e9%a6%99/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC08587_small-scaled-1.jpg,['15 mins'],easy
https://themeatmen.sg/claypot-rice-salted-fish/,https://themeatmen.sg/wp-content/uploads/2020/10/DSC06853_small.jpg,['1 hour & 30mins'],easy
https://themeatmen.sg/cuttlefish-ball-kimchi-stew/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC04217_small.jpg.png,['30 minutes'],easy
https://themeatmen.sg/pork-trotter-beehoon/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC08552-copy-scaled-1.jpg,['15mins'],easy
https://themeatmen.sg/fish-head-steamboat/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC05052_small-1-1.jpg,['1 hour'],easy
https://themeatmen.sg/chicken-karaage/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC00765-scaled.jpg,['40 mins'],easy
https://themeatmen.sg/japanese-soft-milk-buns/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC06086_small-1.jpg,['3 hour'],easy
https://themeatmen.sg/3-dish-and-1-soup-episode-6-%e4%b8%89%e8%8f%9c%e4%b8%80%e6%b1%a4/,https://themeatmen.sg/wp-content/uploads/2020/09/200813_LKK.00_00_00_00.Still001-1.jpg,['1 hour'],easy
https://themeatmen.sg/local-mee-siam/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC05010_small-1-1.jpg,,easy
https://themeatmen.sg/gyudon-japanese-beef-bowl/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC06156_small-scaled-1.jpg,['10min'],easy
https://themeatmen.sg/tok-wan-beef-rendang/,https://themeatmen.sg/wp-content/uploads/2020/09/DSC05989_small-scaled-1.jpg,['10 mins'],easy
https://themeatmen.sg/chicken-cordon-bleu/,https://themeatmen.sg/wp-content/uploads/2020/08/DSC05907_small-scaled.jpg,['45 minutes'],easy
https://themeatmen.sg/chicken-adobo/,https://themeatmen.sg/wp-content/uploads/2020/08/DSC05574_small-scaled.jpg,['35 minutes'],easy
https://themeatmen.sg/frommetoyou-sio-bak/,https://themeatmen.sg/wp-content/uploads/2020/08/maxresdefault.jpg,['2 hours 30 minutes'],easy
https://themeatmen.sg/3-dishes-1-soup-ep5/,https://themeatmen.sg/wp-content/uploads/2020/08/DSC04637_small.jpg,['1 hour'],easy
https://themeatmen.sg/fish-paste-3-ways/,https://themeatmen.sg/wp-content/uploads/2020/08/dodo-spice-1.jpg,,easy
https://themeatmen.sg/butter-cereal-crispy-taukwa/,https://themeatmen.sg/wp-content/uploads/2020/07/DSC03721_small.jpg,['30 minutes'],easy
https://themeatmen.sg/3-dishes-1-soup-ep4/,https://themeatmen.sg/wp-content/uploads/2020/06/200603_LKK.00_00_00_00.Still001.jpg,,easy
https://themeatmen.sg/korean-beef-short-ribs-stew/,https://themeatmen.sg/wp-content/uploads/2020/06/DSC03927_small.jpg,['2 hours 30 minutes'],easy
https://themeatmen.sg/prawn-paste-chicken-cutlet/,https://themeatmen.sg/wp-content/uploads/2020/06/DSC03434_small-scaled-1.jpg,['30 minutes (4 hours to marinate)'],easy
https://themeatmen.sg/3-dishes-1-soup-ep3/,https://themeatmen.sg/wp-content/uploads/2020/05/DSC02239_small-scaled.jpg,,easy
https://themeatmen.sg/dry-laksa/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC02327_small-scaled-1.jpg,['45 minutes'],easy
https://themeatmen.sg/stb-urad-dal-vada/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC03227_small-scaled.jpg,['5 hours'],easy
https://themeatmen.sg/stb-kaya-toast-cocktail/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC02808_small-scaled.jpg,,easy
https://themeatmen.sg/stb-chwee-kueh/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC03207_small-e1622603397715-scaled-1.jpg,['1 hr'],easy
https://themeatmen.sg/stb-kueh-dadar/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC02999_small-scaled-1.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/soya-min-chiang-kueh/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC01926_small-scaled-1.jpg,['1hour 20 minutes'],easy
https://themeatmen.sg/3-dishes-1-soup-ep2/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC01623_small-1-scaled.jpg,['1 hour'],easy
https://themeatmen.sg/korean-fried-chicken-2/,https://themeatmen.sg/wp-content/uploads/2020/04/DSC02307_small-scaled.jpg,['30 min'],easy
https://themeatmen.sg/3-dishes-1-soup/,https://themeatmen.sg/wp-content/uploads/2020/03/DSC01258.jpg,['1 hour'],easy
https://themeatmen.sg/jjapaguri-with-steak/,https://themeatmen.sg/wp-content/uploads/2020/03/DSC01031_small-scaled-1.jpg,['15 min'],easy
https://themeatmen.sg/turkey-bacon-cuttlefish-melts/,https://themeatmen.sg/wp-content/uploads/2020/03/DSC08560_small-scaled-1.jpg,['20 minutes'],easy
https://themeatmen.sg/ee-fu-noodles/,https://themeatmen.sg/wp-content/uploads/2020/03/DSC00249_smaall-scaled-1.jpg,['30 minutes'],easy
https://themeatmen.sg/sio-bak-tacos/,https://themeatmen.sg/wp-content/uploads/2020/02/DSC09975_small-scaled.jpg,['10 mins'],easy
https://themeatmen.sg/cranberry-cinnamon-rolls/,https://themeatmen.sg/wp-content/uploads/2020/02/DSC09491_small-scaled-1.jpg,,easy
https://themeatmen.sg/ondeh-ondeh-2/,https://themeatmen.sg/wp-content/uploads/2020/02/DSC09931_small-scaled-1.jpg,['30 minutes'],easy
https://themeatmen.sg/mala-chicken/,https://themeatmen.sg/wp-content/uploads/2020/02/DSC08956_small-scaled-1.jpg,['30 minutes'],easy
https://themeatmen.sg/steamed-soon-hock-fish-%e8%92%b8%e7%ac%8b%e5%a3%b3%e9%b1%bc/,https://themeatmen.sg/wp-content/uploads/2020/02/200113_Steamed-Soon-Hock.00_00_00_00.Still002.jpg,['30 minutes'],easy
https://themeatmen.sg/herbal-bak-kut-teh-cravins/,https://themeatmen.sg/wp-content/uploads/2020/01/DSC09587_small-scaled-1.jpg,,easy
https://themeatmen.sg/teochew-steamed-fish/,https://themeatmen.sg/wp-content/uploads/2020/01/DSC08785_small-scaled.jpg,['20 minutes'],easy
https://themeatmen.sg/fish-noodle-bun-cha/,https://themeatmen.sg/wp-content/uploads/2020/01/DSC08910_small-scaled.jpg,['30 minutes'],easy
https://themeatmen.sg/pork-trotter-vinegar-lkk/,https://themeatmen.sg/wp-content/uploads/2020/01/DSC08827_small-scaled-1.jpg,['2 hours 30 minutes'],easy
https://themeatmen.sg/apple-and-cinnamon-soy-milk-smoothie/,https://themeatmen.sg/wp-content/uploads/2019/12/DSC09452_small-scaled-1.jpg,['5 mins'],easy
https://themeatmen.sg/crab-and-mango-fritters/,https://themeatmen.sg/wp-content/uploads/2019/12/DSC08975_small-scaled.jpg,['30 min'],easy
https://themeatmen.sg/salmon-and-vegetable-hotpot/,https://themeatmen.sg/wp-content/uploads/2019/12/DSC09280_small-scaled-1.jpg,['30 mins'],easy
https://themeatmen.sg/roast-duck-breast-with-truffle-stuffing/,https://themeatmen.sg/wp-content/uploads/2019/12/DSC09363_small-scaled-1.jpg,,easy
https://themeatmen.sg/thai-coconut-soup/,https://themeatmen.sg/wp-content/uploads/2019/11/DSC08530_small-scaled.jpg,['20 mins'],easy
https://themeatmen.sg/grilled-king-oyster-mushroom-in-oyster-sauce/,https://themeatmen.sg/wp-content/uploads/2019/11/DSC07537_small-scaled-1.jpg,['15 mins'],easy
https://themeatmen.sg/braised-sea-cucumber-pork-belly/,https://themeatmen.sg/wp-content/uploads/2019/10/DSC07598_small-scaled-1.jpg,['3 hours 30 minutes'],easy
https://themeatmen.sg/homemade-egg-tofu/,https://themeatmen.sg/wp-content/uploads/2019/10/DSC07720_small-scaled-1.jpg,['40 minutes'],easy
https://themeatmen.sg/pork-and-basil-stir-fry/,https://themeatmen.sg/wp-content/uploads/2019/09/2019ED20_Sarah_Basil-pork.00_00_00_00.Still001.jpg,['20 min'],easy
https://themeatmen.sg/tonkotsu-chashu-soy-milk-ramen/,https://themeatmen.sg/wp-content/uploads/2019/09/DSC07374_small-scaled.jpg,['2 hours 30 minutes'],medium
https://themeatmen.sg/xo-sauce-truffle-fried-rice/,https://themeatmen.sg/wp-content/uploads/2019/09/DSC07442_small-scaled-1.jpg,['15 minutes'],easy
https://themeatmen.sg/dry-curry-chicken/,https://themeatmen.sg/wp-content/uploads/2019/09/2019ED18_Wilson_Dry-Curry-Chicken_TJ.00_00_00_00.Still001.jpg,['15 minutes'],easy
https://themeatmen.sg/chocolate-snow-skin-mooncake/,https://themeatmen.sg/wp-content/uploads/2019/09/2018EP052_Chocolate-Snow-Skin-Mooncake-.00_00_00_00.Still001.jpg,['20 min'],easy
https://themeatmen.sg/traditional-mooncake/,https://themeatmen.sg/wp-content/uploads/2019/09/DSC04818_small-scaled-1.jpg,['50 minutes'],medium
https://themeatmen.sg/pan-seared-vegan-burger-with-black-pepper-sauce-in-steamed-bun/,https://themeatmen.sg/wp-content/uploads/2019/08/Quorn201900271_small-scaled.jpg,,easy
https://themeatmen.sg/chendol-gula-melaka-pandan-chiffon-cake/,https://themeatmen.sg/wp-content/uploads/2019/08/DSC07333_small-scaled.jpg,['1 hour 15 minutes'],medium
https://themeatmen.sg/sago-cake-with-gula-melaka/,https://themeatmen.sg/wp-content/uploads/2019/08/190620_sago-cake.00_00_00_00.Still001.jpg,['30 mins'],medium
https://themeatmen.sg/ayam-bakar-rempah/,https://themeatmen.sg/wp-content/uploads/2019/08/DSC07323_small-scaled.jpg,['1 hour 15 minutes'],easy
https://themeatmen.sg/crispy-vegan-fishless-fingers-topped-on-enoki-mushrooms-and-cordyceps-flower-salad/,https://themeatmen.sg/wp-content/uploads/2019/08/Quorn201900804_small-scaled.jpg,,easy
https://themeatmen.sg/chicken-satay-with-peanut-sauce/,https://themeatmen.sg/wp-content/uploads/2019/08/DSC07315_small-scaled-1.jpg,['1 hour (3 hours marination)'],easy
https://themeatmen.sg/salted-egg-yolk-3-ways/,https://themeatmen.sg/wp-content/uploads/2019/07/Knorr_salted-egg-yolk-3-way.00_00_00_00.Still001.jpg,,easy
https://themeatmen.sg/sambal-eggplant-with-minced-beef/,https://themeatmen.sg/wp-content/uploads/2019/07/DSC08383_small-1-scaled-1.jpg,['30 mins'],easy
https://themeatmen.sg/one-pot-hainanese-chicken-rice/,https://themeatmen.sg/wp-content/uploads/2019/07/DSC08465_small-scaled-1.jpg,,easy
https://themeatmen.sg/beef-wellington/,https://themeatmen.sg/wp-content/uploads/2019/06/DSC07148_small-scaled.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/kuih-talam/,https://themeatmen.sg/wp-content/uploads/2019/06/DSC08372_small-scaled.jpg,['20 minutes'],medium
https://themeatmen.sg/steamed-cabbage-rolls-with-scallop-sauce/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC07375_small-scaled-1.jpg,['20 minutes'],easy
https://themeatmen.sg/steamed-winter-melon-stuffed-with-prawns/,https://themeatmen.sg/wp-content/uploads/2019/06/DSC07396_small-scaled-1.jpg,['20 min'],easy
https://themeatmen.sg/steamed-scallops-with-glass-noodles/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC07479_small-scaled.jpg,['15 minutes'],easy
https://themeatmen.sg/fried-shrimp-puffs/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC07356_small-scaled-1.jpg,['30 minutes'],easy
https://themeatmen.sg/steamed-eggplant-with-cincalok/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC07321_small-scaled.jpg,['20 minutes'],easy
https://themeatmen.sg/semolina-pizza-foccacia/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC06628_small-scaled.jpg,,easy
https://themeatmen.sg/century-egg-and-meatbal-congee/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC07449_small-scaled-1.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/stir-fried-roast-pork-with-sambal-petai/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC07285_small-scaled-1.jpg,['20 minutes'],easy
https://themeatmen.sg/soy-milk-miso-hot-pot/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC07574_small-scaled-1.jpg,['30 minutes'],easy
https://themeatmen.sg/strawberry-cream-cheese-tart/,https://themeatmen.sg/wp-content/uploads/2019/05/DSC08082_small-scaled.jpg,,easy
https://themeatmen.sg/grilled-beef-salad-with-mango-archar/,https://themeatmen.sg/wp-content/uploads/2019/04/DSC06900_small-scaled-1.jpg,,easy
https://themeatmen.sg/handmade-fresh-pasta/,https://themeatmen.sg/wp-content/uploads/2019/04/pasta_cooked-scaled.jpg,['1 hour'],medium
https://themeatmen.sg/raindrop-cake/,https://themeatmen.sg/wp-content/uploads/2019/03/DSC04718_small-scaled.jpg,['20 minutes'],easy
https://themeatmen.sg/osmanthus-jelly/,https://themeatmen.sg/wp-content/uploads/2019/03/DSC04593_small-scaled.jpg,['Set Time: At least 3 hours or overnight'],easy
https://themeatmen.sg/sambal-buah-keluak-fried-rice/,https://themeatmen.sg/wp-content/uploads/2019/03/DSC06896_small-scaled-1.jpg,['30 mins'],easy
https://themeatmen.sg/kari-kapitan-with-roti-jala/,https://themeatmen.sg/wp-content/uploads/2019/03/DSC06282_smakk-scaled-1.jpg,['2 hrs'],medium
https://themeatmen.sg/purple-soy-layered-cake/,https://themeatmen.sg/wp-content/uploads/2019/03/DSC06755_small-scaled-1.jpg,['1 hour'],easy
https://themeatmen.sg/hae-bee-hiam-aglio-olio/,https://themeatmen.sg/wp-content/uploads/2019/02/DSC04033_small-scaled-1.jpg,['20 minutes'],easy
https://themeatmen.sg/mock-sharks-fin/,https://themeatmen.sg/wp-content/uploads/2019/02/DSC06252_small-scaled-1.jpg,['1 hour 20 minutes'],easy
https://themeatmen.sg/sio-bak-mandarin-orange-mustard/,https://themeatmen.sg/wp-content/uploads/2019/02/DSC06410_small-scaled.jpg,['3 hours (overnight marinate)'],easy
https://themeatmen.sg/kueh-salat/,https://themeatmen.sg/wp-content/uploads/2019/02/DSC06249_small-scaled.jpg,['1 hour 15 minutes'],medium
https://themeatmen.sg/water-chestnut-sugarcane-cake/,https://themeatmen.sg/wp-content/uploads/2019/01/DSC06197_small-scaled-1.jpg,['1 hour'],easy
https://themeatmen.sg/braised-pork-belly-abalone/,https://themeatmen.sg/wp-content/uploads/2019/01/DSC06306_small-scaled-1.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/soy-milk-tart/,https://themeatmen.sg/wp-content/uploads/2019/01/DSC06149_small-scaled.jpg,['3 hours'],easy
https://themeatmen.sg/hainanese-pork-chop-cny/,https://themeatmen.sg/wp-content/uploads/2019/01/DSC06347_small-scaled.jpg,['1 hour 20 minutes'],easy
https://themeatmen.sg/decorative-bento/,https://themeatmen.sg/wp-content/uploads/2019/01/DSC06001_small-scaled-1.jpg,['1 hour'],medium
https://themeatmen.sg/mala-cold-pasta/,https://themeatmen.sg/wp-content/uploads/2019/01/DSC05005_small-scaled.jpg,['45 minutes'],easy
https://themeatmen.sg/soya-ice-cream/,https://themeatmen.sg/wp-content/uploads/2018/12/DSC05908_small-1-scaled.jpg,['2 hours'],medium
https://themeatmen.sg/miso-glazed-ribs/,https://themeatmen.sg/wp-content/uploads/2018/12/DSC05923_small-scaled-1.jpg,['3 hour 45 minutes'],easy
https://themeatmen.sg/chicken-karaage-taco-sleigh/,https://themeatmen.sg/wp-content/uploads/2018/11/DSC05514_small-scaled.jpg,['1 hour'],easy
https://themeatmen.sg/soy-milk-honey-fruit-cake/,https://themeatmen.sg/wp-content/uploads/2018/12/DSC05752_small-scaled.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/vegetarian-chicken-rice/,https://themeatmen.sg/wp-content/uploads/2018/12/DSC05704_small-scaled-1.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/christmas-surprise-cookie-bites/,https://themeatmen.sg/wp-content/uploads/2018/11/DSC05320_small-scaled.jpg,['35 minutes'],easy
https://themeatmen.sg/yuletide-steak-salad-surprise/,https://themeatmen.sg/wp-content/uploads/2018/11/DSC05412_small-scaled-1.jpg,['30 minutes'],easy
https://themeatmen.sg/ho-ho-hot-luncheon-meat-fries/,https://themeatmen.sg/wp-content/uploads/2018/11/DSC05429_small-scaled.jpg,['30 minutes'],easy
https://themeatmen.sg/kinmemai-thunder-tea-rice/,https://themeatmen.sg/wp-content/uploads/2018/11/DSC06177_small-scaled-1.jpg,['1 hour'],easy
https://themeatmen.sg/rudolphs-frosty-margarita/,https://themeatmen.sg/wp-content/uploads/2018/11/DSC05470_small-scaled.jpg,['10 minutes'],easy
https://themeatmen.sg/no-bake-chocolate-cheesecake/,https://themeatmen.sg/wp-content/uploads/2018/11/DSC05216_small-scaled.jpg,['5 hours'],easy
https://themeatmen.sg/oldtown-coffee-ribs/,https://themeatmen.sg/wp-content/uploads/2018/10/DSC05383_small-scaled-1.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/mutton-korma-with-saffron-rice/,https://themeatmen.sg/wp-content/uploads/2018/10/DSC05351_small-scaled.jpg,['2 hours'],medium
https://themeatmen.sg/silly-fruit-bites/,https://themeatmen.sg/wp-content/uploads/2018/10/DSC05471_small-scaled.jpg,['20 minutes'],easy
https://themeatmen.sg/spicy-mayo-salmon-poke/,https://themeatmen.sg/wp-content/uploads/2018/10/DSC05412_small-scaled.jpg,['45 minutes'],easy
https://themeatmen.sg/olive-oil-poached-salmon/,https://themeatmen.sg/wp-content/uploads/2018/10/2018AD030_Borges06_Olive-Oil-Poached-Salmon-with-Torch-Ginger-Flower-Salad.00_00_00_00.Still001.jpg,['30 minutes'],easy
https://themeatmen.sg/white-coffee-mille-feuille-crepe-cake/,https://themeatmen.sg/wp-content/uploads/2018/09/DSC04863_small-scaled.jpg,['2 hours'],easy
https://themeatmen.sg/chilli-pan-mee-pasta/,https://themeatmen.sg/wp-content/uploads/2018/09/DSC05093_small-scaled.jpg,['1 hour'],medium
https://themeatmen.sg/walnut-soya-beancurd-with-taro-balls/,https://themeatmen.sg/wp-content/uploads/2018/09/DSC04845_small-scaled-1.jpg,['beancurd)'],medium
https://themeatmen.sg/mala-xiang-guo/,https://themeatmen.sg/wp-content/uploads/2018/08/DSC04371_small-scaled.jpg,['45 minutes'],easy
https://themeatmen.sg/tau-yu-bak/,https://themeatmen.sg/wp-content/uploads/2018/08/DSC04328_small-scaled-1.jpg,['1 hour 30 minutes'],easy
https://themeatmen.sg/rendang-spiced-sio-bak/,https://themeatmen.sg/wp-content/uploads/2018/08/DSC05276-scaled.jpg,['4 hours'],medium
https://themeatmen.sg/chilli-ginger-steamed-fish/,https://themeatmen.sg/wp-content/uploads/2018/08/DSC03169_small-scaled-1.jpg,['20 minutes'],easy
https://themeatmen.sg/chanko-nabe/,https://themeatmen.sg/wp-content/uploads/2018/08/DSC05304_small-scaled.jpg,['2 hr 30 min'],easy
https://themeatmen.sg/seafood-tomyum-pasta/,https://themeatmen.sg/wp-content/uploads/2018/08/DSC04020_small-1-scaled-1.jpg,,easy
https://themeatmen.sg/char-siew-spare-ribs/,https://themeatmen.sg/wp-content/uploads/2018/08/DSC04978_small-scaled.jpg,['3 hours 30 minutes'],easy
https://themeatmen.sg/drunken-chicken/,https://themeatmen.sg/wp-content/uploads/2018/07/DSC04801_small-scaled-1.jpg,['30 minutes (prep overnight)'],easy
